	DATE	ASS_ASSIGNMENT	prediction
20338	2013-03-12 11:00:00.000	Services	3.330021619796753
20339	2013-03-12 11:00:00.000	Tech. Axa	11.054461479187012
20340	2013-03-12 11:00:00.000	Tech. Inter	0.0
20341	2013-03-12 11:00:00.000	Tech. Total	6.193665981292725
20342	2013-03-12 11:00:00.000	Téléphonie	0.0
20343	2013-03-12 11:30:00.000	CAT	44.17982482910156
20344	2013-03-12 11:30:00.000	Domicile	6.444798469543457
20345	2013-03-12 11:30:00.000	Gestion	0.0
20346	2013-03-12 11:30:00.000	Gestion - Accueil Telephonique	4.521929740905762
20347	2013-03-12 11:30:00.000	Gestion Assurances	3.8145227432250977
20348	2013-03-12 11:30:00.000	Gestion Clients	0.0
20349	2013-03-12 11:30:00.000	Gestion DZ	0.0
20350	2013-03-12 11:30:00.000	Gestion Relation Clienteles	0.0
20351	2013-03-12 11:30:00.000	Gestion Renault	0.0
20352	2013-03-12 11:30:00.000	Japon	0.0
20353	2013-03-12 11:30:00.000	Manager	0.0
20354	2013-03-12 11:30:00.000	Mécanicien	0.0
20355	2013-03-12 11:30:00.000	Médical	2.590381383895874
20356	2013-03-12 11:30:00.000	Nuit	0.0
20357	2013-03-12 11:30:00.000	Prestataires	0.0
20358	2013-03-12 11:30:00.000	RENAULT	0.0
20359	2013-03-12 11:30:00.000	RTC	3.0611484050750732
20360	2013-03-12 11:30:00.000	Regulation Medicale	0.0
20361	2013-03-12 11:30:00.000	SAP	4.075817108154297
20362	2013-03-12 11:30:00.000	Services	2.6456496715545654
20363	2013-03-12 11:30:00.000	Tech. Axa	9.855018615722656
20364	2013-03-12 11:30:00.000	Tech. Inter	1.4873380661010742
20365	2013-03-12 11:30:00.000	Tech. Total	4.364336013793945
20366	2013-03-12 11:30:00.000	Téléphonie	0.0
20367	2013-03-12 12:00:00.000	CAT	36.4405517578125
20368	2013-03-12 12:00:00.000	Domicile	5.044633388519287
20369	2013-03-12 12:00:00.000	Gestion	0.0
20370	2013-03-12 12:00:00.000	Gestion - Accueil Telephonique	1.8951828479766846
20371	2013-03-12 12:00:00.000	Gestion Assurances	1.5734953880310059
20372	2013-03-12 12:00:00.000	Gestion Clients	0.0
20373	2013-03-12 12:00:00.000	Gestion DZ	0.0
20374	2013-03-12 12:00:00.000	Gestion Relation Clienteles	0.0
20375	2013-03-12 12:00:00.000	Gestion Renault	0.0
20376	2013-03-12 12:00:00.000	Japon	0.0
20377	2013-03-12 12:00:00.000	Manager	0.0
20378	2013-03-12 12:00:00.000	Mécanicien	0.0
20379	2013-03-12 12:00:00.000	Médical	0.0
20380	2013-03-12 12:00:00.000	Nuit	0.0
20381	2013-03-12 12:00:00.000	Prestataires	0.0
20382	2013-03-12 12:00:00.000	RENAULT	0.0
20383	2013-03-12 12:00:00.000	RTC	2.152345657348633
20384	2013-03-12 12:00:00.000	Regulation Medicale	0.0
20385	2013-03-12 12:00:00.000	SAP	0.0
20386	2013-03-12 12:00:00.000	Services	1.8619358539581299
20387	2013-03-12 12:00:00.000	Tech. Axa	6.97074556350708
20388	2013-03-12 12:00:00.000	Tech. Inter	1.3953475952148438
20389	2013-03-12 12:00:00.000	Tech. Total	4.580023288726807
20390	2013-03-12 12:00:00.000	Téléphonie	0.0
20391	2013-03-12 12:30:00.000	CAT	16.58970832824707
20392	2013-03-12 12:30:00.000	Domicile	4.506382942199707
20393	2013-03-12 12:30:00.000	Gestion	0.0
20394	2013-03-12 12:30:00.000	Gestion - Accueil Telephonique	0.0
20395	2013-03-12 12:30:00.000	Gestion Assurances	0.0
20396	2013-03-12 12:30:00.000	Gestion Clients	0.0
20397	2013-03-12 12:30:00.000	Gestion DZ	0.0
20398	2013-03-12 12:30:00.000	Gestion Relation Clienteles	0.0
20399	2013-03-12 12:30:00.000	Gestion Renault	0.0
20400	2013-03-12 12:30:00.000	Japon	0.0
20401	2013-03-12 12:30:00.000	Manager	0.0
20402	2013-03-12 12:30:00.000	Mécanicien	0.0
20403	2013-03-12 12:30:00.000	Médical	1.6165454387664795
20404	2013-03-12 12:30:00.000	Nuit	0.0
20405	2013-03-12 12:30:00.000	Prestataires	0.0
20406	2013-03-12 12:30:00.000	RENAULT	0.0
20407	2013-03-12 12:30:00.000	RTC	0.0
20408	2013-03-12 12:30:00.000	Regulation Medicale	0.0
20409	2013-03-12 12:30:00.000	SAP	2.098053216934204
20410	2013-03-12 12:30:00.000	Services	1.5546683073043823
20411	2013-03-12 12:30:00.000	Tech. Axa	5.809413909912109
20412	2013-03-12 12:30:00.000	Tech. Inter	0.0
20413	2013-03-12 12:30:00.000	Tech. Total	3.43153715133667
20414	2013-03-12 12:30:00.000	Téléphonie	0.0
20415	2013-03-12 13:00:00.000	CAT	17.787141799926758
20416	2013-03-12 13:00:00.000	Domicile	2.8917291164398193
20417	2013-03-12 13:00:00.000	Gestion	0.0
20418	2013-03-12 13:00:00.000	Gestion - Accueil Telephonique	0.0
20419	2013-03-12 13:00:00.000	Gestion Assurances	0.0
20420	2013-03-12 13:00:00.000	Gestion Clients	0.0
20421	2013-03-12 13:00:00.000	Gestion DZ	0.0
20422	2013-03-12 13:00:00.000	Gestion Relation Clienteles	0.0
20423	2013-03-12 13:00:00.000	Gestion Renault	0.0
20424	2013-03-12 13:00:00.000	Japon	0.0
20425	2013-03-12 13:00:00.000	Manager	0.0
20426	2013-03-12 13:00:00.000	Mécanicien	0.0
20427	2013-03-12 13:00:00.000	Médical	0.0
20428	2013-03-12 13:00:00.000	Nuit	0.0
20429	2013-03-12 13:00:00.000	Prestataires	0.0
20430	2013-03-12 13:00:00.000	RENAULT	0.0
20431	2013-03-12 13:00:00.000	RTC	0.0
20432	2013-03-12 13:00:00.000	Regulation Medicale	0.0
20433	2013-03-12 13:00:00.000	SAP	0.0
20434	2013-03-12 13:00:00.000	Services	0.0
20435	2013-03-12 13:00:00.000	Tech. Axa	6.168478965759277
20436	2013-03-12 13:00:00.000	Tech. Inter	0.0
20437	2013-03-12 13:00:00.000	Tech. Total	3.4726643562316895
20438	2013-03-12 13:00:00.000	Téléphonie	0.0
20439	2013-03-12 13:30:00.000	CAT	19.566661834716797
20440	2013-03-12 13:30:00.000	CMS	0.0
20441	2013-03-12 13:30:00.000	Domicile	5.453328609466553
20442	2013-03-12 13:30:00.000	Gestion	0.0
20443	2013-03-12 13:30:00.000	Gestion - Accueil Telephonique	0.0
20444	2013-03-12 13:30:00.000	Gestion Assurances	0.0
20445	2013-03-12 13:30:00.000	Gestion Clients	0.0
20446	2013-03-12 13:30:00.000	Gestion DZ	0.0
20447	2013-03-12 13:30:00.000	Gestion Relation Clienteles	0.0
20448	2013-03-12 13:30:00.000	Gestion Renault	0.0
20449	2013-03-12 13:30:00.000	Japon	0.0
20450	2013-03-12 13:30:00.000	Manager	0.0
20451	2013-03-12 13:30:00.000	Mécanicien	0.0
20452	2013-03-12 13:30:00.000	Médical	1.6165454387664795
20453	2013-03-12 13:30:00.000	Nuit	0.0
20454	2013-03-12 13:30:00.000	Prestataires	0.0
20455	2013-03-12 13:30:00.000	RENAULT	0.0
20456	2013-03-12 13:30:00.000	RTC	0.0
20457	2013-03-12 13:30:00.000	Regulation Medicale	0.0
20458	2013-03-12 13:30:00.000	SAP	2.098053216934204
20459	2013-03-12 13:30:00.000	Services	1.5546683073043823
20460	2013-03-12 13:30:00.000	Tech. Axa	6.2100114822387695
20461	2013-03-12 13:30:00.000	Tech. Inter	0.0
20462	2013-03-12 13:30:00.000	Tech. Total	3.371110439300537
20463	2013-03-12 13:30:00.000	Téléphonie	0.0
20464	2013-03-12 14:00:00.000	CAT	23.721452713012695
20465	2013-03-12 14:00:00.000	CMS	0.0
20466	2013-03-12 14:00:00.000	Domicile	5.092511177062988
20467	2013-03-12 14:00:00.000	Gestion	0.0
20468	2013-03-12 14:00:00.000	Gestion - Accueil Telephonique	0.0
20469	2013-03-12 14:00:00.000	Gestion Assurances	0.0
20470	2013-03-12 14:00:00.000	Gestion Clients	0.0
20471	2013-03-12 14:00:00.000	Gestion DZ	0.0
20472	2013-03-12 14:00:00.000	Gestion Relation Clienteles	0.0
20473	2013-03-12 14:00:00.000	Gestion Renault	0.0
20474	2013-03-12 14:00:00.000	Japon	0.0
20475	2013-03-12 14:00:00.000	Manager	0.0
20476	2013-03-12 14:00:00.000	Mécanicien	0.0
20477	2013-03-12 14:00:00.000	Médical	2.0166878700256348
20478	2013-03-12 14:00:00.000	Nuit	0.0
20479	2013-03-12 14:00:00.000	Prestataires	0.0
20480	2013-03-12 14:00:00.000	RENAULT	0.0
20481	2013-03-12 14:00:00.000	RTC	2.3246326446533203
20482	2013-03-12 14:00:00.000	Regulation Medicale	0.0
20483	2013-03-12 14:00:00.000	SAP	3.855274200439453
20484	2013-03-12 14:00:00.000	Services	2.253167152404785
20485	2013-03-12 14:00:00.000	Tech. Axa	8.67757511138916
20486	2013-03-12 14:00:00.000	Tech. Inter	0.0
20487	2013-03-12 14:00:00.000	Tech. Total	4.314995765686035
20488	2013-03-12 14:00:00.000	Téléphonie	0.0
20489	2013-03-12 14:30:00.000	CAT	43.31343460083008
20490	2013-03-12 14:30:00.000	CMS	0.0
20491	2013-03-12 14:30:00.000	Domicile	6.891299724578857
20492	2013-03-12 14:30:00.000	Gestion	0.0
20493	2013-03-12 14:30:00.000	Gestion - Accueil Telephonique	1.480559229850769
20494	2013-03-12 14:30:00.000	Gestion Assurances	0.0
20495	2013-03-12 14:30:00.000	Gestion Clients	1.5975946187973022
20496	2013-03-12 14:30:00.000	Gestion DZ	0.0
20497	2013-03-12 14:30:00.000	Gestion Relation Clienteles	0.0
20498	2013-03-12 14:30:00.000	Gestion Renault	0.0
20499	2013-03-12 14:30:00.000	Japon	0.0
20500	2013-03-12 14:30:00.000	Manager	0.0
20501	2013-03-12 14:30:00.000	Mécanicien	0.0
20502	2013-03-12 14:30:00.000	Médical	2.0166878700256348
20503	2013-03-12 14:30:00.000	Nuit	0.0
20504	2013-03-12 14:30:00.000	Prestataires	0.0
20505	2013-03-12 14:30:00.000	RENAULT	0.0
20506	2013-03-12 14:30:00.000	RTC	2.6795854568481445
20507	2013-03-12 14:30:00.000	Regulation Medicale	0.0
20508	2013-03-12 14:30:00.000	SAP	2.9833006858825684
20509	2013-03-12 14:30:00.000	Services	3.1476786136627197
20510	2013-03-12 14:30:00.000	Tech. Axa	10.227117538452148
20511	2013-03-12 14:30:00.000	Tech. Inter	0.0
20512	2013-03-12 14:30:00.000	Tech. Total	6.447810649871826
20513	2013-03-12 14:30:00.000	Téléphonie	0.0
20514	2013-03-12 15:00:00.000	CAT	29.281620025634766
20515	2013-03-12 15:00:00.000	CMS	0.0
20516	2013-03-12 15:00:00.000	Domicile	7.182638168334961
20517	2013-03-12 15:00:00.000	Gestion	0.0
20518	2013-03-12 15:00:00.000	Gestion - Accueil Telephonique	1.9285566806793213
20519	2013-03-12 15:00:00.000	Gestion Assurances	0.0
20520	2013-03-12 15:00:00.000	Gestion Clients	0.0
20521	2013-03-12 15:00:00.000	Gestion DZ	0.0
20522	2013-03-12 15:00:00.000	Gestion Relation Clienteles	0.0
20523	2013-03-12 15:00:00.000	Gestion Renault	0.0
20524	2013-03-12 15:00:00.000	Japon	0.0
20525	2013-03-12 15:00:00.000	Manager	0.0
20526	2013-03-12 15:00:00.000	Mécanicien	0.0
20527	2013-03-12 15:00:00.000	Médical	2.226602792739868
20528	2013-03-12 15:00:00.000	Nuit	0.0
20529	2013-03-12 15:00:00.000	Prestataires	0.0
20530	2013-03-12 15:00:00.000	RENAULT	0.0
20531	2013-03-12 15:00:00.000	RTC	4.371323108673096
20532	2013-03-12 15:00:00.000	Regulation Medicale	0.0
20533	2013-03-12 15:00:00.000	SAP	3.5061802864074707
20534	2013-03-12 15:00:00.000	Services	2.583386182785034
20535	2013-03-12 15:00:00.000	Tech. Axa	10.278160095214844
20536	2013-03-12 15:00:00.000	Tech. Inter	0.0
20537	2013-03-12 15:00:00.000	Tech. Total	6.1899919509887695
20538	2013-03-12 15:00:00.000	Téléphonie	0.0
20539	2013-03-12 15:30:00.000	CAT	44.22190475463867
20540	2013-03-12 15:30:00.000	CMS	0.0
20541	2013-03-12 15:30:00.000	Domicile	6.980190277099609
20542	2013-03-12 15:30:00.000	Gestion	0.0
20543	2013-03-12 15:30:00.000	Gestion - Accueil Telephonique	2.175386905670166
20544	2013-03-12 15:30:00.000	Gestion Assurances	0.0
20545	2013-03-12 15:30:00.000	Gestion Clients	0.0
20546	2013-03-12 15:30:00.000	Gestion DZ	0.0
20547	2013-03-12 15:30:00.000	Gestion Relation Clienteles	0.0
20548	2013-03-12 15:30:00.000	Gestion Renault	0.0
20549	2013-03-12 15:30:00.000	Japon	0.0
20550	2013-03-12 15:30:00.000	Manager	0.0
20551	2013-03-12 15:30:00.000	Mécanicien	0.0
20552	2013-03-12 15:30:00.000	Médical	2.6935324668884277
20553	2013-03-12 15:30:00.000	Nuit	0.0
20554	2013-03-12 15:30:00.000	Prestataires	0.0
20555	2013-03-12 15:30:00.000	RENAULT	0.0
20556	2013-03-12 15:30:00.000	RTC	4.371323108673096
20557	2013-03-12 15:30:00.000	Regulation Medicale	0.0
20558	2013-03-12 15:30:00.000	SAP	4.353244304656982
20559	2013-03-12 15:30:00.000	Services	2.583386182785034
20560	2013-03-12 15:30:00.000	Tech. Axa	10.090102195739746
20561	2013-03-12 15:30:00.000	Tech. Inter	0.0
20562	2013-03-12 15:30:00.000	Tech. Total	4.233213901519775
20563	2013-03-12 15:30:00.000	Téléphonie	0.0
20564	2013-03-12 16:00:00.000	CAT	53.4526252746582
20565	2013-03-12 16:00:00.000	CMS	0.0
20566	2013-03-12 16:00:00.000	Domicile	6.853153228759766
20567	2013-03-12 16:00:00.000	Gestion	0.0
20568	2013-03-12 16:00:00.000	Gestion - Accueil Telephonique	0.0
20569	2013-03-12 16:00:00.000	Gestion Assurances	0.0
20570	2013-03-12 16:00:00.000	Gestion Clients	2.1442267894744873
20571	2013-03-12 16:00:00.000	Gestion DZ	0.0
20572	2013-03-12 16:00:00.000	Gestion Relation Clienteles	0.0
20573	2013-03-12 16:00:00.000	Gestion Renault	0.0
20574	2013-03-12 16:00:00.000	Japon	0.0
20575	2013-03-12 16:00:00.000	Manager	0.0
20576	2013-03-12 16:00:00.000	Mécanicien	0.0
20577	2013-03-12 16:00:00.000	Médical	2.226602792739868
20578	2013-03-12 16:00:00.000	Nuit	0.0
20579	2013-03-12 16:00:00.000	RENAULT	0.0
20580	2013-03-12 16:00:00.000	RTC	2.6795854568481445
20581	2013-03-12 16:00:00.000	Regulation Medicale	0.0
20582	2013-03-12 16:00:00.000	SAP	0.0
20583	2013-03-12 16:00:00.000	Services	2.661058187484741
20584	2013-03-12 16:00:00.000	Tech. Axa	10.636085510253906
20585	2013-03-12 16:00:00.000	Tech. Inter	0.0
20586	2013-03-12 16:00:00.000	Tech. Total	5.83695125579834
20587	2013-03-12 16:00:00.000	Téléphonie	0.0
20588	2013-03-12 16:30:00.000	CAT	52.29972457885742
20589	2013-03-12 16:30:00.000	CMS	0.0
20590	2013-03-12 16:30:00.000	Domicile	6.293002128601074
20591	2013-03-12 16:30:00.000	Gestion	0.0
20592	2013-03-12 16:30:00.000	Gestion - Accueil Telephonique	0.0
20593	2013-03-12 16:30:00.000	Gestion Assurances	0.0
20594	2013-03-12 16:30:00.000	Gestion Clients	0.0
20595	2013-03-12 16:30:00.000	Gestion DZ	0.0
20596	2013-03-12 16:30:00.000	Gestion Relation Clienteles	0.0
20597	2013-03-12 16:30:00.000	Gestion Renault	0.0
20598	2013-03-12 16:30:00.000	Japon	0.0
20599	2013-03-12 16:30:00.000	Manager	0.0
20600	2013-03-12 16:30:00.000	Mécanicien	0.0
20601	2013-03-12 16:30:00.000	Médical	2.287029504776001
20602	2013-03-12 16:30:00.000	Nuit	0.0
20603	2013-03-12 16:30:00.000	RENAULT	0.0
20604	2013-03-12 16:30:00.000	RTC	2.6795854568481445
20605	2013-03-12 16:30:00.000	Regulation Medicale	0.0
20606	2013-03-12 16:30:00.000	SAP	0.0
20607	2013-03-12 16:30:00.000	Services	2.5385735034942627
20608	2013-03-12 16:30:00.000	Tech. Axa	9.385623931884766
20609	2013-03-12 16:30:00.000	Tech. Inter	0.0
20610	2013-03-12 16:30:00.000	Tech. Total	3.906562328338623
20611	2013-03-12 16:30:00.000	Téléphonie	0.0
20612	2013-03-12 17:00:00.000	CAT	39.18295669555664
20613	2013-03-12 17:00:00.000	CMS	0.0
20614	2013-03-12 17:00:00.000	Domicile	6.607778549194336
20615	2013-03-12 17:00:00.000	Gestion	0.0
20616	2013-03-12 17:00:00.000	Gestion - Accueil Telephonique	0.0
20617	2013-03-12 17:00:00.000	Gestion Assurances	0.0
20618	2013-03-12 17:00:00.000	Gestion Clients	0.0
20619	2013-03-12 17:00:00.000	Gestion DZ	0.0
20620	2013-03-12 17:00:00.000	Gestion Relation Clienteles	0.0
20621	2013-03-12 17:00:00.000	Gestion Renault	0.0
20622	2013-03-12 17:00:00.000	Japon	0.0
20623	2013-03-12 17:00:00.000	Manager	0.0
20624	2013-03-12 17:00:00.000	Mécanicien	0.0
20625	2013-03-12 17:00:00.000	Médical	2.703740358352661
20626	2013-03-12 17:00:00.000	Nuit	0.0
20627	2013-03-12 17:00:00.000	RENAULT	0.0
20628	2013-03-12 17:00:00.000	RTC	2.747748374938965
20629	2013-03-12 17:00:00.000	Regulation Medicale	0.0
20630	2013-03-12 17:00:00.000	SAP	0.0
20631	2013-03-12 17:00:00.000	Services	1.8635815382003784
20632	2013-03-12 17:00:00.000	Tech. Axa	10.262482643127441
20633	2013-03-12 17:00:00.000	Tech. Inter	0.0
20634	2013-03-12 17:00:00.000	Tech. Total	3.4914140701293945
20635	2013-03-12 17:00:00.000	Téléphonie	0.0
20636	2013-03-12 17:30:00.000	CAT	32.561458587646484
20637	2013-03-12 17:30:00.000	CMS	0.0
20638	2013-03-12 17:30:00.000	Domicile	4.554490566253662
20639	2013-03-12 17:30:00.000	Gestion	0.0
20640	2013-03-12 17:30:00.000	Gestion - Accueil Telephonique	0.0
20641	2013-03-12 17:30:00.000	Gestion Assurances	0.0
20642	2013-03-12 17:30:00.000	Gestion Clients	0.0
20643	2013-03-12 17:30:00.000	Gestion DZ	0.0
20644	2013-03-12 17:30:00.000	Gestion Relation Clienteles	0.0
20645	2013-03-12 17:30:00.000	Gestion Renault	0.0
20646	2013-03-12 17:30:00.000	Japon	0.0
20647	2013-03-12 17:30:00.000	Manager	0.0
20648	2013-03-12 17:30:00.000	Mécanicien	0.0
20649	2013-03-12 17:30:00.000	Médical	1.660125970840454
20650	2013-03-12 17:30:00.000	Nuit	0.0
20651	2013-03-12 17:30:00.000	RENAULT	0.0
20652	2013-03-12 17:30:00.000	RTC	2.747748374938965
20653	2013-03-12 17:30:00.000	Regulation Medicale	0.0
20654	2013-03-12 17:30:00.000	SAP	0.0
20655	2013-03-12 17:30:00.000	Services	2.3638031482696533
20656	2013-03-12 17:30:00.000	Tech. Axa	9.445631980895996
20657	2013-03-12 17:30:00.000	Tech. Inter	0.0
20658	2013-03-12 17:30:00.000	Tech. Total	4.983992576599121
20659	2013-03-12 17:30:00.000	Téléphonie	0.0
20660	2013-03-12 18:00:00.000	CAT	23.370332717895508
20661	2013-03-12 18:00:00.000	CMS	0.0
20662	2013-03-12 18:00:00.000	Domicile	2.9167745113372803
20663	2013-03-12 18:00:00.000	Gestion	0.0
20664	2013-03-12 18:00:00.000	Gestion - Accueil Telephonique	0.0
20665	2013-03-12 18:00:00.000	Gestion Assurances	0.0
20666	2013-03-12 18:00:00.000	Gestion Clients	0.0
20667	2013-03-12 18:00:00.000	Gestion DZ	0.0
20668	2013-03-12 18:00:00.000	Gestion Relation Clienteles	0.0
20669	2013-03-12 18:00:00.000	Gestion Renault	0.0
20670	2013-03-12 18:00:00.000	Japon	0.0
20671	2013-03-12 18:00:00.000	Manager	0.0
20672	2013-03-12 18:00:00.000	Mécanicien	0.0
20673	2013-03-12 18:00:00.000	Médical	0.0
20674	2013-03-12 18:00:00.000	Nuit	0.0
20675	2013-03-12 18:00:00.000	RENAULT	0.0
20676	2013-03-12 18:00:00.000	RTC	0.0
20677	2013-03-12 18:00:00.000	Regulation Medicale	0.0
20678	2013-03-12 18:00:00.000	SAP	0.0
20679	2013-03-12 18:00:00.000	Services	0.0
20680	2013-03-12 18:00:00.000	Tech. Axa	8.71828842163086
20681	2013-03-12 18:00:00.000	Tech. Inter	0.0
20682	2013-03-12 18:00:00.000	Tech. Total	3.0208590030670166
20683	2013-03-12 18:00:00.000	Téléphonie	0.0
20684	2013-03-12 18:30:00.000	CAT	17.53127670288086
20685	2013-03-12 18:30:00.000	Domicile	0.0
20686	2013-03-12 18:30:00.000	Gestion	0.0
20687	2013-03-12 18:30:00.000	Gestion - Accueil Telephonique	0.0
20688	2013-03-12 18:30:00.000	Gestion Assurances	0.0
20689	2013-03-12 18:30:00.000	Gestion Clients	0.0
20690	2013-03-12 18:30:00.000	Gestion DZ	0.0
20691	2013-03-12 18:30:00.000	Gestion Relation Clienteles	0.0
20692	2013-03-12 18:30:00.000	Gestion Renault	0.0
20693	2013-03-12 18:30:00.000	Japon	0.0
20694	2013-03-12 18:30:00.000	Manager	0.0
20695	2013-03-12 18:30:00.000	Médical	0.0
20696	2013-03-12 18:30:00.000	Nuit	0.0
20697	2013-03-12 18:30:00.000	RENAULT	0.0
20698	2013-03-12 18:30:00.000	RTC	0.0
20699	2013-03-12 18:30:00.000	Regulation Medicale	0.0
20700	2013-03-12 18:30:00.000	SAP	0.0
20701	2013-03-12 18:30:00.000	Services	0.0
20702	2013-03-12 18:30:00.000	Tech. Axa	7.52962064743042
20703	2013-03-12 18:30:00.000	Tech. Inter	0.0
20704	2013-03-12 18:30:00.000	Tech. Total	3.8418424129486084
20705	2013-03-12 18:30:00.000	Téléphonie	0.0
20706	2013-03-12 19:00:00.000	CAT	2.980149745941162
20707	2013-03-12 19:00:00.000	Domicile	0.0
20708	2013-03-12 19:00:00.000	Gestion	0.0
20709	2013-03-12 19:00:00.000	Gestion - Accueil Telephonique	0.0
20710	2013-03-12 19:00:00.000	Gestion Assurances	0.0
20711	2013-03-12 19:00:00.000	Gestion Clients	0.0
20712	2013-03-12 19:00:00.000	Gestion DZ	0.0
20713	2013-03-12 19:00:00.000	Gestion Relation Clienteles	0.0
20714	2013-03-12 19:00:00.000	Gestion Renault	0.0
20715	2013-03-12 19:00:00.000	Japon	0.0
20716	2013-03-12 19:00:00.000	Manager	0.0
20717	2013-03-12 19:00:00.000	Médical	0.0
20718	2013-03-12 19:00:00.000	Nuit	0.0
20719	2013-03-12 19:00:00.000	RENAULT	0.0
20720	2013-03-12 19:00:00.000	RTC	0.0
20721	2013-03-12 19:00:00.000	Regulation Medicale	0.0
20722	2013-03-12 19:00:00.000	SAP	0.0
20723	2013-03-12 19:00:00.000	Services	0.0
20724	2013-03-12 19:00:00.000	Tech. Axa	5.747968673706055
20725	2013-03-12 19:00:00.000	Tech. Inter	0.0
20726	2013-03-12 19:00:00.000	Tech. Total	2.109957695007324
20727	2013-03-12 19:00:00.000	Téléphonie	0.0
20728	2013-03-12 19:30:00.000	Domicile	0.0
20729	2013-03-12 19:30:00.000	Gestion	0.0
20730	2013-03-12 19:30:00.000	Gestion - Accueil Telephonique	0.0
20731	2013-03-12 19:30:00.000	Gestion Assurances	0.0
20732	2013-03-12 19:30:00.000	Gestion Clients	0.0
20733	2013-03-12 19:30:00.000	Gestion DZ	0.0
20734	2013-03-12 19:30:00.000	Gestion Relation Clienteles	0.0
20735	2013-03-12 19:30:00.000	Gestion Renault	0.0
20736	2013-03-12 19:30:00.000	Manager	0.0
20737	2013-03-12 19:30:00.000	Médical	0.0
20738	2013-03-12 19:30:00.000	Nuit	0.0
20739	2013-03-12 19:30:00.000	RENAULT	0.0
20740	2013-03-12 19:30:00.000	RTC	0.0
20741	2013-03-12 19:30:00.000	Regulation Medicale	0.0
20742	2013-03-12 19:30:00.000	SAP	0.0
20743	2013-03-12 19:30:00.000	Services	0.0
20744	2013-03-12 19:30:00.000	Tech. Axa	4.708564281463623
20745	2013-03-12 19:30:00.000	Tech. Inter	0.0
20746	2013-03-12 19:30:00.000	Tech. Total	1.477160096168518
20747	2013-03-12 19:30:00.000	Téléphonie	0.0
20748	2013-03-12 20:00:00.000	Domicile	0.0
20749	2013-03-12 20:00:00.000	Gestion	0.0
20750	2013-03-12 20:00:00.000	Gestion - Accueil Telephonique	0.0
20751	2013-03-12 20:00:00.000	Gestion Assurances	0.0
20752	2013-03-12 20:00:00.000	Gestion Clients	0.0
20753	2013-03-12 20:00:00.000	Gestion DZ	0.0
20754	2013-03-12 20:00:00.000	Gestion Relation Clienteles	0.0
20755	2013-03-12 20:00:00.000	Gestion Renault	0.0
20756	2013-03-12 20:00:00.000	Manager	0.0
20757	2013-03-12 20:00:00.000	Médical	0.0
20758	2013-03-12 20:00:00.000	Nuit	0.0
20759	2013-03-12 20:00:00.000	RENAULT	0.0
20760	2013-03-12 20:00:00.000	RTC	0.0
20761	2013-03-12 20:00:00.000	Regulation Medicale	0.0
20762	2013-03-12 20:00:00.000	SAP	0.0
20763	2013-03-12 20:00:00.000	Services	0.0
20764	2013-03-12 20:00:00.000	Tech. Axa	4.383066654205322
20765	2013-03-12 20:00:00.000	Tech. Inter	0.0
20766	2013-03-12 20:00:00.000	Tech. Total	1.6729553937911987
20767	2013-03-12 20:00:00.000	Téléphonie	0.0
20768	2013-03-12 20:30:00.000	Domicile	0.0
20769	2013-03-12 20:30:00.000	Gestion	0.0
20770	2013-03-12 20:30:00.000	Gestion - Accueil Telephonique	0.0
20771	2013-03-12 20:30:00.000	Gestion Assurances	0.0
20772	2013-03-12 20:30:00.000	Gestion Clients	0.0
20773	2013-03-12 20:30:00.000	Gestion DZ	0.0
20774	2013-03-12 20:30:00.000	Gestion Relation Clienteles	0.0
20775	2013-03-12 20:30:00.000	Gestion Renault	0.0
20776	2013-03-12 20:30:00.000	Manager	0.0
20777	2013-03-12 20:30:00.000	Médical	0.0
20778	2013-03-12 20:30:00.000	Nuit	0.0
20779	2013-03-12 20:30:00.000	RENAULT	0.0
20780	2013-03-12 20:30:00.000	RTC	0.0
20781	2013-03-12 20:30:00.000	Regulation Medicale	0.0
20782	2013-03-12 20:30:00.000	SAP	0.0
20783	2013-03-12 20:30:00.000	Services	0.0
20784	2013-03-12 20:30:00.000	Tech. Axa	3.83817458152771
20785	2013-03-12 20:30:00.000	Tech. Inter	0.0
20786	2013-03-12 20:30:00.000	Tech. Total	0.0
20787	2013-03-12 20:30:00.000	Téléphonie	0.0
20788	2013-03-12 21:00:00.000	Domicile	0.0
20789	2013-03-12 21:00:00.000	Gestion	0.0
20790	2013-03-12 21:00:00.000	Gestion - Accueil Telephonique	0.0
20791	2013-03-12 21:00:00.000	Gestion Assurances	0.0
20792	2013-03-12 21:00:00.000	Gestion Clients	0.0
20793	2013-03-12 21:00:00.000	Gestion DZ	0.0
20794	2013-03-12 21:00:00.000	Gestion Relation Clienteles	0.0
20795	2013-03-12 21:00:00.000	Gestion Renault	0.0
20796	2013-03-12 21:00:00.000	Manager	0.0
20797	2013-03-12 21:00:00.000	Médical	0.0
20798	2013-03-12 21:00:00.000	Nuit	0.0
20799	2013-03-12 21:00:00.000	RENAULT	0.0
20800	2013-03-12 21:00:00.000	RTC	0.0
20801	2013-03-12 21:00:00.000	Regulation Medicale	0.0
20802	2013-03-12 21:00:00.000	SAP	0.0
20803	2013-03-12 21:00:00.000	Services	0.0
20804	2013-03-12 21:00:00.000	Tech. Axa	2.3935546875
20805	2013-03-12 21:00:00.000	Tech. Inter	0.0
